time,beach.x,presence,bluebottles,crt_salt,crt_temp,crt_u,crt_v,wnd_sfcWindspeed,wnd_temp,wnd_uas,wnd_vas,wave_hs,wave_t01,wave_cge,wave_fp,wave_cos_dir,wave_dir,wnd_dir
2018-02-08,0,0,0,35.82522,23.18338,-0.19501327,-0.25940734,7.53515625,296.5,-3.2939453125,-6.7060546875,1.0680834,5.8995824,4.2916665,0.12208334,-0.32839388,110.08797,206.1597975551264
2018-02-09,0,1,2,35.796684,23.354599,-0.15472884,-0.17456588,3.669921875,296.5,-0.5283203125,2.3876953125,1.0810833,6.870832,5.2999997,0.07287501,-0.46821725,118.11437,347.5233086783366
2018-02-10,0,1,2,35.77822,23.47911,-0.12512589,-0.20905179,4.865234375,296.71875,-0.8271484375,-3.4990234375,1.30625,8.487499,8.650001,0.086375,-0.20648138,101.928535,193.30022248969084
2018-02-11,0,0,1,35.7799,23.689224,-0.0839259,-0.07629627,4.83984375,296.75,-1.6171875,3.6474609375,1.5505,6.871666,9.408333,0.10941667,-0.6520398,132.35822,336.08877093526434
2018-02-12,0,0,0,35.771507,23.782623,-0.15442365,-0.18860438,4.578125,296.859375,-4.3955078125,-0.3623046875,1.32675,6.6495824,6.983333,0.10241667,-0.71080065,135.5906,265.28798275875994
2018-02-13,0,1,2,35.763115,23.798187,-0.13763848,-0.18250069,4.263671875,297.09375,-2.4873046875,-2.0224609375,1.3478335,6.194584,6.4583335,0.10491666,-0.4820105,119.23821,230.88497532991133
2018-02-14,0,0,0,35.79165,23.930481,-0.081789605,-0.11200293,5.181640625,297.453125,-0.9658203125,2.0126953125,1.3663334,6.0283337,7.1541667,0.12679169,-0.5164191,123.321724,334.3653209066423
2018-02-15,0,1,2,35.784935,23.922699,-0.090945154,-0.14221625,5.3828125,297.609375,-0.625,-2.4482421875,1.619,8.101249,14.441667,0.07183334,-0.36332476,112.93843,194.32089394885125
2018-02-19,0,0,0,35.719475,23.751495,-0.025330363,0.01739555,8.240234375,297.5,-3.15625,7.4912109375,2.1513333,7.9754167,23.950003,0.081999995,-0.07458413,94.50583,337.15299055190377
2018-02-20,0,0,0,35.695976,23.424637,0.013122959,0.033875547,6.01171875,297.5,-2.5810546875,5.3447265625,2.2952502,7.1374993,22.466667,0.11866668,-0.63596815,129.53737,334.2233537480368
2018-02-21,0,1,2,35.697655,23.377945,-0.15686513,-0.1864681,3.173828125,297.390625,-1.6943359375,-1.1474609375,1.5092502,6.9295826,8.729168,0.11320836,-0.7152066,135.68303,235.8928296010777
2018-02-22,0,0,0,35.69094,23.463547,-0.1699881,-0.23773919,4.62890625,297.046875,-1.89453125,-3.8671875,1.5424167,7.474583,10.529168,0.09616667,-0.6870815,133.59877,206.10018689881653
2018-02-23,0,1,2,35.675835,23.992737,-0.22797327,-0.3112888,8.03515625,297.109375,-3.0859375,-7.1630859375,1.5106668,6.337916,8.316667,0.118958324,-0.10025525,95.94284,203.30691779343312
2018-02-27,0,0,0,35.638905,23.06665,-0.15900144,-0.18280587,3.73046875,296.34375,-0.6806640625,0.1298828125,1.7908331,7.2866654,13.291665,0.115250014,-0.75487906,139.01666,280.80318367988974
2018-02-28,0,0,0,35.64394,23.253433,-0.1617481,-0.20783105,7.4140625,296.6875,-0.9755859375,-0.80859375,1.4492499,6.7470818,8.1875,0.11504167,-0.63030124,129.76611,230.34708160029936
2018-03-01,0,0,0,35.660725,23.323471,-0.067445904,-0.053712577,7.33984375,296.421875,-0.3876953125,7.2021484375,2.1530836,6.9404163,18.583334,0.11020833,-0.92196554,157.48882,356.9187129984274
2018-03-02,0,0,0,35.66408,23.261215,-0.0756859,-0.080568865,3.345703125,296.484375,-0.5673828125,0.8271484375,1.3604168,6.5462494,7.0041656,0.12145833,-0.9173026,156.72176,325.5518095061923
2018-03-03,0,0,0,35.659046,23.432419,-0.16632588,-0.23773919,5.599609375,296.609375,-1.8642578125,-3.2607421875,0.9415834,5.8954167,2.9125001,0.13391669,-0.55145234,125.14709,209.75781529835405
2018-03-04,0,0,1,35.699333,23.790405,-0.07751702,-0.058290355,7.970703125,296.734375,1.2861328125,7.80859375,1.3950834,5.3666663,5.8624997,0.14887498,-0.8672996,151.1444,9.353061324213968
2018-03-05,0,0,0,35.697655,23.642532,-0.009765923,0.017700735,8.837890625,296.640625,-2.1396484375,8.4853515625,1.6797501,5.5754166,9.275001,0.15020831,-0.82448417,146.63431,345.84744999673586
2018-03-06,0,0,0,35.70437,23.354599,-0.07721183,-0.072328866,7.921875,296.734375,-4.8388671875,5.8681640625,1.8149999,5.657082,10.258333,0.14229168,-0.7456002,140.05865,320.49112964620656
2018-03-07,0,0,0,35.719475,23.082214,-0.17670217,-0.19806513,5.685546875,296.859375,-4.18359375,3.8271484375,1.4796667,5.695417,6.983332,0.13891667,-0.52585566,121.729126,312.4522523305818
2018-03-08,0,0,0,35.716118,23.082214,-0.15717033,-0.1739555,5.306640625,296.984375,-2.90625,4.4296875,1.2370001,5.8779163,5.5833335,0.1465,-0.5956255,126.608475,326.7317342735167
2018-03-09,0,0,0,35.70437,23.082214,-0.17273477,-0.19592883,4.625,297.21875,-3.6279296875,2.7421875,1.4570833,6.305834,8.191667,0.12570834,-0.5177488,121.204704,307.0839806908614
2018-03-10,0,0,0,35.71444,23.533585,-0.229194,-0.2725303,3.599609375,297.578125,-1.6865234375,0.1171875,1.4564166,6.8920836,8.716667,0.10054167,-0.54387057,122.95418,273.9747887991305
2018-03-11,0,0,0,35.69094,23.650314,-0.22370067,-0.29450363,4.396484375,298.0625,-1.28515625,-3.5263671875,1.1761668,6.8370833,5.4500003,0.12525,-0.4972346,119.88287,200.02386376620728
2018-03-12,0,0,0,35.669117,23.658096,-0.21729179,-0.26154363,4.794921875,298.015625,-3.18359375,2.79296875,1.3982501,6.6204166,8.066667,0.13083333,-0.6724868,134.48402,311.2604966370689
2018-03-13,0,0,0,35.652332,23.588058,-0.16022217,-0.18189031,2.787109375,297.890625,-1.87890625,1.21484375,1.9202503,8.304584,18.970833,0.083624996,-0.5714961,125.45243,302.88548235142684
2018-03-14,0,1,2,35.64394,23.572495,-0.16510513,-0.22827846,6.646484375,297.65625,-2.1494140625,-6.09375,1.4527498,7.434166,9.4333315,0.09258335,-0.41439036,114.83544,199.42898740507144
2018-03-15,0,0,0,35.647297,23.541367,-0.11017182,-0.15076144,7.24609375,297.515625,-2.0185546875,2.9951171875,1.3622502,6.290417,7.191666,0.09916666,-0.39670083,114.426575,326.02205958874856
2018-03-16,0,0,1,35.662403,23.852661,-0.13275552,-0.15625477,3.169921875,297.390625,-1.1982421875,-0.2392578125,1.3528333,7.437916,8.425,0.102916665,-0.5090223,120.74659,258.70802858479993
2018-03-17,0,0,0,35.66408,23.922699,-0.12970367,-0.20172735,3.45703125,297.59375,-1.4345703125,-2.5634765625,1.2365835,7.879999,7.320833,0.09820833,-0.6624072,131.5585,209.23220749644003
2018-03-18,0,0,0,35.670795,23.751495,-0.12634663,-0.17975402,6.21484375,297.296875,1.1318359375,0.9453125,1.4703335,6.582499,8.3875,0.114500016,-0.46281132,118.635185,50.13127435185754
2018-03-19,0,0,0,35.64226,24.12503,-0.13428144,-0.20355846,5.177734375,296.921875,-0.4892578125,1.0244140625,1.1718334,5.985416,5.341667,0.110833324,-0.54109037,123.72032,334.4709658081058
2018-03-23,0,0,0,35.627155,22.685318,-0.13397625,-0.1638844,3.92578125,296.5,-1.9833984375,-2.1884765625,2.0901668,7.4266667,18.066666,0.108833365,-0.30806834,107.94586,222.1857593407676
2018-03-24,0,0,0,35.62212,22.848755,-0.17120884,-0.23987548,6.357421875,296.390625,-1.6748046875,-5.9248046875,1.6178335,7.185,10.762501,0.11824999,-0.030328782,91.75904,195.7843654624312
2018-03-25,0,0,0,35.637226,23.074432,-0.12146367,-0.19287698,5.77734375,296.265625,2.0673828125,-3.9169921875,1.2853333,6.9004154,6.4125004,0.12616669,0.31526598,71.5421,152.17497257756258
2018-03-26,0,0,0,35.638905,22.83319,-0.05890072,-0.07385479,5.904296875,296.140625,5.4111328125,2.0537109375,0.9316668,6.912083,3.4166667,0.12045834,0.005949398,89.58233,69.21652441927989
2018-03-27,0,0,0,35.635548,22.677536,-0.10467849,-0.12878811,3.546875,296.125,-0.3984375,-1.4921875,1.2415001,6.7566667,6.1583333,0.11495835,-0.83299565,147.814,194.95008637901256
2018-03-28,0,0,0,35.635548,22.809845,-0.1312296,-0.19196142,4.462890625,296.125,-1.5849609375,-3.7275390625,1.1184999,6.4699993,4.6458335,0.10012499,-0.41022357,114.545456,203.03534478100613
2018-03-29,0,0,0,35.617085,22.794281,-0.13275552,-0.19989623,4.517578125,296.125,-1.4521484375,-3.8955078125,1.0815836,6.9379163,4.6958337,0.10883334,0.08701038,84.89134,200.4442041512448
2018-03-30,0,0,0,35.608692,22.786499,-0.058290355,-0.07629627,6.185546875,296.125,-1.9443359375,3.2900390625,1.3492502,6.926249,7.191666,0.106125005,0.14849553,81.06991,329.4179083671853
2018-03-31,0,0,0,35.596943,22.65419,-0.12726219,-0.15808588,4.412109375,296.015625,-1.4521484375,-1.3916015625,1.3111668,6.2183337,6.1875,0.11216667,-0.11372807,96.56723,226.21971212190968
2018-04-01,0,0,0,35.58855,22.568588,-0.090945154,-0.15594958,6.259765625,296.21875,-2.1845703125,-5.7177734375,1.2062501,6.214166,5.1125,0.12354165,0.1541095,81.11941,200.91018728053444
2018-04-03,0,1,2,35.61037,22.739792,-0.0491348,-0.03723258,4.501953125,296.6875,-2.8466796875,3.3681640625,1.1880001,5.908333,5.1,0.11970833,-0.58416206,126.70008,319.7964238553445
2018-04-04,0,0,0,35.603657,22.700882,-0.069887385,-0.08117923,3.23046875,296.75,-1.6240234375,0.5927734375,1.0210832,6.6908336,4.2708335,0.10087501,-0.27550045,106.06921,290.0522341601801
2018-04-05,0,0,0,35.596943,22.716446,-0.0656148,-0.121768855,5.662109375,296.75,-1.09375,-3.0537109375,1.0662501,7.025416,4.758333,0.09675001,0.079183355,85.437325,199.70603980928456
2018-04-06,0,0,1,35.60198,22.848755,-0.068666644,-0.05859554,3.044921875,296.640625,-1.8203125,2.1513671875,1.2345,7.414167,6.570833,0.09720833,-0.1762151,100.31146,319.7648075898269
2018-04-07,0,0,0,35.605335,22.840973,-0.040894803,-0.0778222,4.693359375,296.625,-1.4345703125,-2.1767578125,1.2553334,7.467083,7.1458325,0.09104166,-0.07392534,94.254036,213.38647714586745
2018-04-09,0,0,1,35.56337,22.669754,-0.11169775,-0.11200293,5.517578125,296.515625,-0.37890625,4.4404296875,1.4427501,6.815001,8.508333,0.105624996,-0.620203,131.05154,355.1227094561588
2018-04-10,0,0,0,35.57848,22.53746,-0.13336588,-0.16876736,4.822265625,296.390625,-1.6044921875,-3.375,1.7977501,8.063334,16.4625,0.09445834,-0.8403721,147.30014,205.42665249074403
2018-04-11,0,0,0,35.58855,22.45964,-0.20966215,-0.29023102,6.720703125,296.375,-2.0458984375,-6.2802734375,1.9283332,9.0025,20.837502,0.078541666,-0.66722083,132.00165,198.0438391408805
2018-04-12,0,0,0,35.568405,22.770935,-0.15442365,-0.2273629,5.349609375,296.046875,1.2998046875,-4.5546875,1.5107498,8.605833,12.075001,0.08158332,-0.5573916,123.938034,164.07245325099598
2018-04-13,0,0,0,35.581837,22.623062,-0.15717033,-0.229194,5.71875,295.890625,0.27734375,-5.15234375,1.1116666,7.4145837,5.475001,0.086625,-0.4304167,116.27227,176.91881871223484
2018-04-15,0,0,0,35.635548,21.782593,-0.03112888,-0.05157628,6.1484375,295.15625,5.3193359375,-1.8271484375,0.81458336,7.5991654,3.3291671,0.076583326,-0.7799418,143.19647,108.95717790350534
2018-04-16,0,0,0,35.637226,21.665848,0.079348125,0.09308145,6.01171875,295.234375,4.1162109375,2.4697265625,1.1195834,9.3237505,7.9625,0.078041665,-0.9649753,165.08415,59.03624346792651
2018-04-18,0,0,0,35.64226,21.167786,0.09735405,0.11993774,3.849609375,294.875,-1.36328125,-2.5009765625,1.5733333,8.4887495,13.133334,0.087291665,-0.97695607,168.0548,208.59478237970828
2018-04-19,0,0,0,35.640583,21.152222,-0.0076296274,-0.014343699,3.578125,294.875,-0.8837890625,-2.0888671875,1.1089169,7.5074997,5.8125,0.10429167,-0.89917946,154.40807,202.932974261798
2018-04-20,0,0,0,35.640583,21.198914,0.043336283,0.08148442,5.048828125,294.765625,0.05078125,4.9150390625,0.87883335,6.4200006,3.1666667,0.106458336,-0.90727395,155.2422,0.5919480486498401
2018-04-21,0,0,0,35.637226,21.10553,-0.039368875,-0.034485914,4.265625,294.75,-1.01953125,3.9619140625,0.8838332,5.855417,2.9916668,0.09629168,-0.8551943,148.92033,345.56900839166485
2018-04-22,0,0,0,35.64562,21.074402,-0.10742515,-0.12359996,2.685546875,294.75,0.203125,1.6474609375,1.0259167,6.88125,4.3833337,0.10154167,-0.8603963,149.4368,7.028854520861842
2018-04-23,0,0,0,35.648975,21.121094,-0.115970336,-0.12817773,2.501953125,294.859375,-0.6796875,1.71875,1.074,7.2954164,4.858333,0.1025,-0.7573715,139.45947,338.4234550558106
2018-04-24,0,0,0,35.617085,21.191132,-0.05920591,-0.055543687,2.6171875,294.875,-0.1708984375,1.5927734375,1.2015835,7.6949997,6.3416657,0.10304168,-0.44903576,117.03648,353.8758139395375
2018-04-25,0,0,0,35.607014,21.167786,-0.02929777,-0.01678518,3.685546875,294.984375,1.3642578125,2.31640625,1.2680835,6.8383336,6.0958343,0.123333335,-0.14490838,98.33334,30.49614825404319
2018-04-26,0,0,0,35.61037,21.097748,0.06805628,0.110477,8.943359375,295.0,-0.3310546875,8.7509765625,1.7831668,6.037083,11.691667,0.12950002,-0.6583964,134.47098,357.83349946375245
2018-04-27,0,0,0,35.521408,21.128876,0.0695822,0.10956145,9.19921875,295.4375,-0.5771484375,9.0185546875,2.046167,6.1437497,14.516667,0.13170834,-0.9153888,157.60498,356.3383115801666
2018-04-28,0,0,0,35.533157,20.895416,0.027161473,0.047608875,7.033203125,295.828125,-1.06640625,6.8671875,1.8053336,6.3974996,11.600001,0.12266666,-0.7101169,135.26256,351.1730360506726
2018-04-29,0,0,0,35.536514,20.747559,-0.01739555,-0.006714072,6.92578125,295.875,0.9853515625,6.7783203125,1.6978334,6.5112495,10.841667,0.111250006,-0.6628836,131.57445,8.271042571142686
2018-04-30,0,0,0,35.49791,21.198914,-0.03997925,-0.0347911,5.224609375,295.875,1.76171875,4.1904296875,1.591167,6.8475,10.0583315,0.103708334,-0.70194846,134.62077,22.80260635387384
2018-05-01,0,0,0,35.494553,21.346786,-0.1309244,-0.16266365,3.228515625,295.765625,0.1611328125,-2.4052734375,1.0510836,7.094583,4.491667,0.11454167,-0.744984,138.20837,176.16739783264052
2018-05-02,0,0,0,35.491196,21.354568,-0.11810663,-0.15594958,4.048828125,295.3125,0.3017578125,-3.8251953125,0.67,6.5137496,1.6833334,0.12341666,-0.75626963,139.35527,175.48945449910718
2018-05-03,0,0,0,35.459305,21.276749,-0.08667257,-0.13214515,6.16015625,295.140625,-1.0263671875,-5.6826171875,0.66691667,5.445833,1.4375001,0.14545833,-0.24613768,105.30964,190.2381136553524
2018-05-04,0,0,0,35.47609,21.004364,0.022278512,0.013122959,7.298828125,294.90625,6.4150390625,0.7021484375,0.68275005,5.5066667,1.4916667,0.157625,-0.21210651,106.676994,83.75364149894926
2018-05-05,0,0,0,35.489517,20.708633,0.03540147,0.04242073,2.705078125,294.875,1.0849609375,-1.0439453125,0.7008334,6.662499,1.9499999,0.10766667,-0.9314124,160.20384,133.89627290528745
2018-05-06,0,0,0,35.491196,20.506302,0.050660726,0.0634785,2.703125,294.765625,0.54296875,-1.9609375,0.62941664,6.547917,1.4791666,0.12320834,-0.90387887,154.98425,164.52299270613742
2018-05-07,0,0,0,35.49791,20.374008,-0.043031096,-0.0656148,5.6875,294.3125,-0.2001953125,-5.04296875,0.78900003,5.3937497,2.0375,0.15520833,-0.055056985,93.33629,182.27332892177503
2018-05-08,0,0,0,35.501266,20.296188,-0.03601184,-0.045777764,2.296875,294.25,0.2041015625,-1.2568359375,0.6318334,6.60375,1.6916665,0.12099999,-0.108267315,96.426186,170.77607771789462
2018-05-09,0,0,0,35.528122,20.08606,-0.01678518,-0.032044433,3.44921875,293.921875,0.9326171875,-2.6162109375,1.0380834,8.50125,6.1166663,0.063708335,-0.7549525,139.55629,160.3800539089034
2018-05-10,0,0,0,35.538193,19.790344,0.07660146,0.0778222,7.345703125,293.4375,6.2666015625,-2.30859375,1.13675,7.8070836,5.941667,0.10379166,-0.32334986,109.091934,110.22361810743598
2018-05-15,0,0,0,35.586872,18.661911,0.01556444,0.027161473,6.29296875,292.140625,1.3486328125,5.9580078125,2.0244167,7.127499,16.295835,0.10816669,-0.833831,146.7845,12.75432963146693
2018-05-16,0,0,0,35.6003,18.506271,0.04486221,0.060731836,5.3515625,292.015625,1.3017578125,4.4697265625,1.9125,6.9695835,14.254166,0.11433333,-0.94174695,160.45853,16.237609272056318
2018-05-17,0,0,0,35.608692,18.45958,-0.050965913,-0.06714072,3.46484375,292.0,1.4326171875,-0.7939453125,1.2456669,7.2604165,6.3125005,0.11912501,-0.9557629,162.99136,118.99487954164738
2018-05-18,0,0,0,35.669117,18.451797,0.055543687,0.068666644,3.87109375,292.0,2.8291015625,1.71875,0.9920001,8.718749,5.320833,0.087500006,-0.98662776,171.00815,58.72027197003092
2018-05-19,0,0,0,35.66744,18.436234,0.08972442,0.11566515,4.275390625,292.0,2.90234375,1.35546875,1.1705834,7.549167,5.9625,0.11083334,-0.990217,172.05415,64.96622254433856
2018-05-20,0,0,0,35.670795,18.327286,0.10467849,0.122684404,5.5546875,292.109375,5.3583984375,0.41015625,1.2936667,9.191667,9.833334,0.083666675,-0.99484247,174.21248,85.62285512463313
2018-05-21,0,0,0,35.685905,18.358414,0.15015107,0.17700735,7.40625,292.34375,7.1083984375,1.2705078125,1.4757501,8.301666,10.995834,0.08683335,-0.9974065,176.01666,79.86633829287831
2018-05-26,0,0,0,35.68087,18.358414,-0.040284432,-0.051881466,3.51171875,292.265625,0.56640625,-2.6396484375,1.9336668,9.462501,20.599998,0.08237501,-0.9261849,158.0495,167.8893201914832
2018-05-27,0,0,0,35.638905,18.467361,-0.10467849,-0.13611256,3.2109375,292.46875,0.34765625,-2.3173828125,1.2266668,8.156667,7.3875003,0.09629166,-0.881779,151.96773,171.46805371540006
2018-05-28,0,0,0,35.630512,18.45958,-0.1513718,-0.19928586,3.361328125,292.609375,0.2158203125,-3.0087890625,0.84575015,6.809999,2.8791664,0.09583334,-0.8046944,143.79094,175.89720307675793
2018-05-29,0,0,0,35.596943,18.490707,-0.1391644,-0.17883846,5.044921875,293.0625,1.1533203125,-2.640625,0.74825,6.6458335,2.1416671,0.106249996,-0.72316456,136.37802,156.40620210883287
2018-05-30,0,0,0,35.57848,18.724167,0.026856288,0.035096288,8.84375,293.234375,6.7724609375,4.8046875,1.5482498,6.0291667,9.112498,0.12991668,-0.94387454,160.94882,54.64640125455924
2018-06-04,0,0,0,35.638905,19.02768,-0.080568865,-0.084231086,9.283203125,293.609375,1.67578125,9.109375,2.3125837,7.321249,23.024996,0.09187502,-0.65591663,131.34264,10.423717210066002
2018-06-05,0,0,0,35.596943,19.198883,-0.05859554,-0.06012146,5.025390625,293.625,-2.1923828125,3.9755859375,1.7968334,6.724167,12.487499,0.099416666,-0.56898063,124.89019,331.1249533719128
2018-06-06,0,0,0,35.538193,19.300064,-0.16296884,-0.1944029,5.025390625,293.296875,-4.16796875,-2.2509765625,1.7503333,6.4087505,10.845834,0.118166685,-0.41086447,114.29165,241.62804355049127
2018-06-07,0,0,0,35.56169,19.40123,-0.1843318,-0.22949919,5.2578125,293.25,-0.1318359375,-4.9677734375,1.3607501,6.0229173,6.2583337,0.12383335,-0.30039385,107.50719,181.5201720374257
2018-06-08,0,0,0,35.57512,19.409012,-0.16663106,-0.21210364,5.181640625,293.140625,3.16015625,-3.5498046875,0.9164167,6.6349998,3.0875003,0.11566668,-0.2780743,106.18269,138.32344215200789
2018-06-09,0,0,0,35.585194,19.292282,-0.14465773,-0.16724142,6.1015625,293.234375,1.9013671875,4.7421875,0.8524167,5.651666,2.3999999,0.14395835,-0.44609547,119.59062,21.84818320098435
2018-06-10,0,0,0,35.603657,19.113281,-0.07965331,-0.08331553,7.8515625,293.359375,-0.9296875,7.6552734375,1.5717502,5.3954163,7.245833,0.14829166,-0.84746546,149.6434,353.07567645357324
2018-06-11,0,0,0,35.613728,19.167755,-0.094912566,-0.1126133,4.30859375,293.375,1.7216796875,1.9189453125,1.8198334,6.9058337,12.554166,0.11333334,-0.6505355,130.60788,41.89848694595918
2018-06-12,0,0,0,35.635548,19.14441,-0.080568865,-0.10467849,4.888671875,293.265625,1.9833984375,-3.5,1.2602499,7.1316667,6.166666,0.118041664,-0.5718725,125.03305,150.46041102464346
2018-06-13,0,0,0,35.65401,19.035461,-0.03662221,-0.051271096,5.546875,293.25,4.625,-2.2568359375,1.0375835,8.447083,4.8333325,0.10575002,-0.19567661,101.30916,116.01073435827652
2018-06-14,0,0,0,35.652332,18.926514,-0.053102206,-0.0756859,6.423828125,293.140625,3.9345703125,-4.0947265625,0.78691655,8.612083,2.8916671,0.10366666,-0.2548971,104.770874,136.14269787954004
2018-06-15,0,0,0,35.670795,18.677475,0.030823695,0.025025178,6.69140625,292.90625,5.1708984375,-3.5654296875,0.43958342,5.505833,0.6833332,0.113083355,-0.5242624,125.524155,124.5869782544687
2018-06-20,0,0,0,35.69094,18.693039,0.06378368,0.08331553,6.126953125,292.15625,0.4501953125,5.9208984375,2.2229168,7.3941665,20.44167,0.10745833,-0.7773066,141.26283,4.348116259086396
2018-06-21,0,0,0,35.689262,18.61522,0.017700735,0.021057772,2.70703125,292.125,1.7509765625,1.1826171875,1.7095002,7.7991657,12.720833,0.10429167,-0.57117444,124.862206,55.96473710745505
2018-06-22,0,0,0,35.695976,18.5374,-0.07049776,-0.08697775,2.953125,292.234375,1.3564453125,-1.75,1.3440002,8.3275,8.270833,0.09850001,-0.48909116,119.28755,142.2203208340992
2018-06-25,0,0,0,35.70269,18.062683,0.14160588,0.17548142,3.30078125,291.984375,1.5576171875,2.421875,1.7734165,8.09625,15.066667,0.088375,-0.9866138,170.69585,32.74690141805161
2018-06-26,0,0,0,35.66744,18.04712,0.0024414808,0.0054933317,2.654296875,292.109375,0.4580078125,1.15234375,1.3622502,7.9358335,8.558335,0.09266668,-0.9631458,164.64243,21.675724298553064
2018-06-27,0,0,0,35.65569,18.00821,-0.07629627,-0.093386635,4.00390625,292.015625,-1.58984375,-1.8916015625,1.2520834,6.9895825,6.5416665,0.096250005,-0.85577494,150.04639,220.0462107915628
